Date-Time,Power,Machine
12/02/2022 05:25:53,840.59,robot1
12/02/2022 05:25:54,706.96,robot1
12/02/2022 05:25:55,608.28,robot1
12/02/2022 05:25:56,637.21,robot1
12/02/2022 05:25:57,671.73,robot1
12/02/2022 05:25:58,577.5,robot1
12/02/2022 05:25:59,619.92,robot1
12/02/2022 05:26:00,665.24,robot1
12/02/2022 05:26:01,607.31,robot1
12/02/2022 05:26:02,621.75,robot1
12/02/2022 05:26:03,649.16,robot1
12/02/2022 05:26:04,881.23,robot1
12/02/2022 05:26:05,698.87,robot1
12/02/2022 05:26:06,619.35,robot1
12/02/2022 05:26:07,606.73,robot1
12/02/2022 05:26:08,580.72,robot1
12/02/2022 05:26:09,674.24,robot1
12/02/2022 05:26:10,610.81,robot1
12/02/2022 05:26:11,563.93,robot1
12/02/2022 05:26:12,656.88,robot1
12/02/2022 05:26:13,636.62,robot1
12/02/2022 05:26:14,585.11,robot1
12/02/2022 05:26:15,689.82,robot1
12/02/2022 05:26:16,625.95,robot1
12/02/2022 05:26:17,589.42,robot1
12/02/2022 05:26:18,633.71,robot1
12/02/2022 05:26:19,652.7,robot1
12/02/2022 05:26:20,859.96,robot1
12/02/2022 05:26:21,718.1,robot1
12/02/2022 05:26:22,642.89,robot1
12/02/2022 05:26:23,566.94,robot1
12/02/2022 05:26:24,642.73,robot1
12/02/2022 05:26:25,665.29,robot1
12/02/2022 05:26:26,595.87,robot1
12/02/2022 05:26:27,567.16,robot1
12/02/2022 05:26:28,658.15,robot1
12/02/2022 05:26:29,614.72,robot1
12/02/2022 05:26:30,703.24,robot1
12/02/2022 05:26:31,635.49,robot1
12/02/2022 05:26:32,587.75,robot1
12/02/2022 05:26:33,590.59,robot1
12/02/2022 05:26:34,673.39,robot1
12/02/2022 05:26:35,628.9,robot1
12/02/2022 05:26:36,586.72,robot1
12/02/2022 05:26:37,666.25,robot1
12/02/2022 05:26:38,622.06,robot1
12/02/2022 05:26:39,794.81,robot1
12/02/2022 05:26:40,629.24,robot1
12/02/2022 05:26:41,762.55,robot1
12/02/2022 05:26:42,623.84,robot1
12/02/2022 05:26:43,580.25,robot1
12/02/2022 05:26:44,682.24,robot1
12/02/2022 05:26:45,795.06,robot1
12/02/2022 05:26:46,809.97,robot1
12/02/2022 05:26:47,726.86,robot1
12/02/2022 05:26:48,586.53,robot1
12/02/2022 05:26:49,673.14,robot1
12/02/2022 05:26:50,829.92,robot1
12/02/2022 05:26:51,806.47,robot1
12/02/2022 05:26:52,806.63,robot1
12/02/2022 05:26:53,862.84,robot1
12/02/2022 05:26:54,660.21,robot1
12/02/2022 05:26:55,760.87,robot1
12/02/2022 05:26:56,707.46,robot1
12/02/2022 05:26:57,659.6,robot1
12/02/2022 05:26:58,564.5,robot1
12/02/2022 05:26:59,607.12,robot1
12/02/2022 05:27:00,677.34,robot1
12/02/2022 05:27:01,592.66,robot1
12/02/2022 05:27:02,699.85,robot1
12/02/2022 05:27:03,577.47,robot1
12/02/2022 05:27:04,612.4,robot1
12/02/2022 05:27:05,625.66,robot1
12/02/2022 05:27:06,680.91,robot1
12/02/2022 05:27:07,583.73,robot1
12/02/2022 05:27:08,626.72,robot1
12/02/2022 05:27:09,630.21,robot1
12/02/2022 05:27:10,619.69,robot1
12/02/2022 05:27:11,558.8,robot1
12/02/2022 05:27:12,663.24,robot1
12/02/2022 05:27:13,633.64,robot1
12/02/2022 05:27:14,589.34,robot1
12/02/2022 05:27:15,642.27,robot1
12/02/2022 05:27:16,614.86,robot1
12/02/2022 05:27:17,593.53,robot1
12/02/2022 05:27:18,691.39,robot1
12/02/2022 05:27:19,581.05,robot1
12/02/2022 05:27:20,558.92,robot1
12/02/2022 05:27:21,642.99,robot1
12/02/2022 05:27:22,664.32,robot1
12/02/2022 05:27:23,597.6,robot1
12/02/2022 05:27:24,608.06,robot1
12/02/2022 05:27:25,629.83,robot1
12/02/2022 05:27:26,602.55,robot1
12/02/2022 05:27:27,615.98,robot1
12/02/2022 05:27:28,672.75,robot1
12/02/2022 05:27:29,592.58,robot1
12/02/2022 05:27:30,597.75,robot1
12/02/2022 05:27:31,671.72,robot1
12/02/2022 05:27:32,632.95,robot1
12/02/2022 05:27:33,574.8,robot1
12/02/2022 05:27:34,680.22,robot1
12/02/2022 05:27:35,610.11,robot1
12/02/2022 05:27:36,581.43,robot1
12/02/2022 05:27:37,631.86,robot1
12/02/2022 05:27:38,767.53,robot1
12/02/2022 05:27:39,705.04,robot1
12/02/2022 05:27:40,635.62,robot1
12/02/2022 05:27:41,798.32,robot1
12/02/2022 05:27:42,713.03,robot1
12/02/2022 05:27:43,636.09,robot1
12/02/2022 05:27:44,648.76,robot1
12/02/2022 05:27:45,803.39,robot1
12/02/2022 05:27:46,774.89,robot1
12/02/2022 05:27:47,657.97,robot1
12/02/2022 05:27:48,583.86,robot1
12/02/2022 05:27:49,638.03,robot1
12/02/2022 05:27:50,657.2,robot1
12/02/2022 05:27:51,651.32,robot1
12/02/2022 05:27:52,594.8,robot1
12/02/2022 05:27:53,686.73,robot1
12/02/2022 05:27:54,631.28,robot1
12/02/2022 05:27:55,598.57,robot1
12/02/2022 05:27:56,585.75,robot1
12/02/2022 05:27:57,635.72,robot1
12/02/2022 05:27:58,596.45,robot1
12/02/2022 05:27:59,818.42,robot1
12/02/2022 05:28:00,639.96,robot1
12/02/2022 05:28:01,603.83,robot1
12/02/2022 05:28:02,694.45,robot1
12/02/2022 05:28:03,666.02,robot1
12/02/2022 05:28:04,564.8,robot1
12/02/2022 05:28:05,647.97,robot1
12/02/2022 05:28:06,666.65,robot1
12/02/2022 05:28:07,597.5,robot1
12/02/2022 05:28:08,609.45,robot1
12/02/2022 05:28:09,866.55,robot1
12/02/2022 05:28:10,606.67,robot1
12/02/2022 05:28:11,706.87,robot1
12/02/2022 05:28:12,590.08,robot1
12/02/2022 05:28:13,614.07,robot1
12/02/2022 05:28:14,593.44,robot1
12/02/2022 05:28:15,689.73,robot1
12/02/2022 05:28:16,632.37,robot1
12/02/2022 05:28:17,820.18,robot1
12/02/2022 05:28:18,827.03,robot1
12/02/2022 05:28:19,621.83,robot1
12/02/2022 05:28:20,557.59,robot1
12/02/2022 05:28:21,662.06,robot1
12/02/2022 05:28:22,611.86,robot1
12/02/2022 05:28:23,627.09,robot1
12/02/2022 05:28:24,633.72,robot1
12/02/2022 05:28:25,654.7,robot1
12/02/2022 05:28:26,581.62,robot1
12/02/2022 05:28:27,644.25,robot1
12/02/2022 05:28:28,591.57,robot1
12/02/2022 05:28:29,587.08,robot1
12/02/2022 05:28:30,622.93,robot1
12/02/2022 05:28:31,680.15,robot1
12/02/2022 05:28:32,567.62,robot1
12/02/2022 05:28:33,573.97,robot1
12/02/2022 05:28:34,687.27,robot1
12/02/2022 05:28:35,859.79,robot1
12/02/2022 05:28:36,726,robot1
12/02/2022 05:28:37,686.66,robot1
12/02/2022 05:28:38,605.96,robot1
12/02/2022 05:28:39,600.57,robot1
12/02/2022 05:28:40,674.47,robot1
12/02/2022 05:28:41,584.07,robot1
12/02/2022 05:28:42,603.27,robot1
12/02/2022 05:28:43,675.01,robot1
12/02/2022 05:28:44,592.98,robot1
12/02/2022 05:28:45,596.06,robot1
12/02/2022 05:28:46,817.28,robot1
12/02/2022 05:28:47,753.61,robot1
12/02/2022 05:28:48,571.66,robot1
12/02/2022 05:28:49,548.71,robot1
12/02/2022 05:28:50,689.02,robot1
12/02/2022 05:28:51,880.25,robot1
12/02/2022 05:28:52,749.53,robot1
12/02/2022 05:28:53,666.3,robot1
12/02/2022 05:28:54,597.17,robot1
12/02/2022 05:28:55,619.92,robot1
12/02/2022 05:28:56,677.23,robot1
12/02/2022 05:28:57,587.15,robot1
12/02/2022 05:28:58,870.91,robot1
12/02/2022 05:28:59,799.4,robot1
12/02/2022 05:29:00,621.03,robot1
12/02/2022 05:29:01,561.73,robot1
12/02/2022 05:29:02,672.46,robot1
12/02/2022 05:29:03,638.29,robot1
12/02/2022 05:29:04,596.08,robot1
12/02/2022 05:29:05,555.65,robot1
12/02/2022 05:29:06,610.63,robot1
12/02/2022 05:29:07,586.79,robot1
12/02/2022 05:29:08,704.14,robot1
12/02/2022 05:29:09,617.13,robot1
12/02/2022 05:29:10,768.57,robot1
12/02/2022 05:29:11,906.65,robot1
12/02/2022 05:29:12,617.97,robot1
12/02/2022 05:29:13,584.5,robot1
12/02/2022 05:29:14,724.46,robot1
12/02/2022 05:29:15,608.08,robot1
12/02/2022 05:29:16,669.8,robot1
12/02/2022 05:29:17,610.5,robot1
12/02/2022 05:29:18,653.66,robot1
12/02/2022 05:29:19,599.89,robot1
12/02/2022 05:29:20,657.85,robot1
12/02/2022 05:29:21,577.54,robot1
12/02/2022 05:29:22,577.93,robot1
12/02/2022 05:29:23,834.73,robot1
12/02/2022 05:29:24,731.68,robot1
12/02/2022 05:29:25,582.43,robot1
12/02/2022 05:29:26,614.53,robot1
12/02/2022 05:29:27,670,robot1
12/02/2022 05:29:28,783.72,robot1
12/02/2022 05:29:29,655.69,robot1
12/02/2022 05:29:30,919.94,robot1
12/02/2022 05:29:31,616.84,robot1
12/02/2022 05:29:32,566.19,robot1
12/02/2022 05:29:33,684.17,robot1
12/02/2022 05:29:34,621.31,robot1
12/02/2022 05:29:35,619.05,robot1
12/02/2022 05:29:36,589.47,robot1
12/02/2022 05:29:37,626.45,robot1
12/02/2022 05:29:38,605.75,robot1
12/02/2022 05:29:39,672.97,robot1
12/02/2022 05:29:40,614.16,robot1
12/02/2022 05:29:41,580.27,robot1
12/02/2022 05:29:42,813.47,robot1
12/02/2022 05:29:43,770.95,robot1
12/02/2022 05:29:44,746.77,robot1
12/02/2022 05:29:45,733.63,robot1
12/02/2022 05:29:46,659.14,robot1
12/02/2022 05:29:47,575.75,robot1
12/02/2022 05:29:48,624.06,robot1
12/02/2022 05:29:49,687.36,robot1
12/02/2022 05:29:50,757.03,robot1
12/02/2022 05:29:51,726.25,robot1
12/02/2022 05:29:52,613.3,robot1
12/02/2022 05:29:53,622.18,robot1
12/02/2022 05:29:54,608.27,robot1
12/02/2022 05:29:55,664.11,robot1
12/02/2022 05:29:56,628.1,robot1
12/02/2022 05:29:57,597.43,robot1
12/02/2022 05:29:58,869.61,robot1
12/02/2022 05:29:59,721.54,robot1
12/02/2022 05:30:00,617.01,robot1
12/02/2022 05:30:01,665.24,robot1
12/02/2022 05:30:02,597.67,robot1
12/02/2022 05:30:03,576.69,robot1
12/02/2022 05:30:04,642.45,robot1
12/02/2022 05:30:05,624.95,robot1
12/02/2022 05:30:06,580.61,robot1
12/02/2022 05:30:07,664.97,robot1
12/02/2022 05:30:08,621.19,robot1
12/02/2022 05:30:09,595.42,robot1
12/02/2022 05:30:10,810.23,robot1
12/02/2022 05:30:11,681.97,robot1
12/02/2022 05:30:12,596.26,robot1
12/02/2022 05:30:13,612.33,robot1
12/02/2022 05:30:14,653.36,robot1
12/02/2022 05:30:15,605.21,robot1
12/02/2022 05:30:16,634.55,robot1
12/02/2022 05:30:17,674.64,robot1
12/02/2022 05:30:18,600.75,robot1
12/02/2022 05:30:19,591.81,robot1
12/02/2022 05:30:20,676.29,robot1
12/02/2022 05:30:21,653.57,robot1
12/02/2022 05:30:22,573.42,robot1
12/02/2022 05:30:23,868.43,robot1
12/02/2022 05:30:24,724.49,robot1
12/02/2022 05:30:25,590.53,robot1
12/02/2022 05:30:26,647.07,robot1
12/02/2022 05:30:27,629.98,robot1
12/02/2022 05:30:28,587.27,robot1
12/02/2022 05:30:29,600.79,robot1
12/02/2022 05:30:30,670.29,robot1
12/02/2022 05:30:31,557.13,robot1
12/02/2022 05:30:32,682.23,robot1
12/02/2022 05:30:33,674.04,robot1
12/02/2022 05:30:34,613.86,robot1
12/02/2022 05:30:35,580.31,robot1
12/02/2022 05:30:36,654.05,robot1
12/02/2022 05:30:37,620.2,robot1
12/02/2022 05:30:38,622.27,robot1
12/02/2022 05:30:39,663.4,robot1
12/02/2022 05:30:40,571.38,robot1
12/02/2022 05:30:41,570.8,robot1
12/02/2022 05:30:42,679.96,robot1
12/02/2022 05:30:43,621.99,robot1
12/02/2022 05:30:44,697.92,robot1
12/02/2022 05:30:45,633.29,robot1
12/02/2022 05:30:46,661.31,robot1
12/02/2022 05:30:47,584.39,robot1
12/02/2022 05:30:48,636.57,robot1
12/02/2022 05:30:49,674.25,robot1
12/02/2022 05:30:50,601,robot1
12/02/2022 05:30:51,603.79,robot1
12/02/2022 05:30:52,674.49,robot1
12/02/2022 05:30:53,616.49,robot1
12/02/2022 05:30:54,650.42,robot1
12/02/2022 05:30:55,710.9,robot1
12/02/2022 05:30:56,557.61,robot1
12/02/2022 05:30:57,595.17,robot1
12/02/2022 05:30:58,680.31,robot1
12/02/2022 05:30:59,637.23,robot1
12/02/2022 05:31:00,570.46,robot1
12/02/2022 05:31:01,579.84,robot1
12/02/2022 05:31:02,642.23,robot1
12/02/2022 05:31:03,591.36,robot1
12/02/2022 05:31:04,671.03,robot1
12/02/2022 05:31:05,624.51,robot1
12/02/2022 05:31:06,586.1,robot1
12/02/2022 05:31:07,600.52,robot1
12/02/2022 05:31:08,655.61,robot1
12/02/2022 05:31:09,552.63,robot1
12/02/2022 05:31:10,652.39,robot1
12/02/2022 05:31:11,679.78,robot1
12/02/2022 05:31:12,591.7,robot1
12/02/2022 05:31:13,574.61,robot1
12/02/2022 05:31:14,687.39,robot1
12/02/2022 05:31:15,626.8,robot1
12/02/2022 05:31:16,636.33,robot1
12/02/2022 05:31:17,816.96,robot1
12/02/2022 05:31:18,756.67,robot1
12/02/2022 05:31:19,591.19,robot1
12/02/2022 05:31:20,892.45,robot1
12/02/2022 05:31:21,704.19,robot1
12/02/2022 05:31:22,611.55,robot1
12/02/2022 05:31:23,597.23,robot1
12/02/2022 05:31:24,644.2,robot1
12/02/2022 05:31:25,607.84,robot1
12/02/2022 05:31:26,637.93,robot1
12/02/2022 05:31:27,646.43,robot1
12/02/2022 05:31:28,578.44,robot1
12/02/2022 05:31:29,654.18,robot1
12/02/2022 05:31:30,676.43,robot1
12/02/2022 05:31:31,703.66,robot1
12/02/2022 05:31:32,663.16,robot1
12/02/2022 05:31:33,648.87,robot1
12/02/2022 05:31:34,747.57,robot1
12/02/2022 05:31:35,739.41,robot1
12/02/2022 05:31:36,777.37,robot1
12/02/2022 05:31:37,756.16,robot1
12/02/2022 05:31:38,810.84,robot1
12/02/2022 05:31:39,718.92,robot1
12/02/2022 05:31:40,632.7,robot1
12/02/2022 05:31:41,572.22,robot1
12/02/2022 05:31:42,697.72,robot1
12/02/2022 05:31:43,588.94,robot1
12/02/2022 05:31:44,563.51,robot1
12/02/2022 05:31:45,613.06,robot1
12/02/2022 05:31:46,670.16,robot1
12/02/2022 05:31:47,587.92,robot1
12/02/2022 05:31:48,637.58,robot1
12/02/2022 05:31:49,607.43,robot1
12/02/2022 05:31:50,589.18,robot1
12/02/2022 05:31:51,638.29,robot1
12/02/2022 05:31:52,694.36,robot1
12/02/2022 05:31:53,564.71,robot1
12/02/2022 05:31:54,595.27,robot1
12/02/2022 05:31:55,681.52,robot1
12/02/2022 05:31:56,599.17,robot1
12/02/2022 05:31:57,601.28,robot1
12/02/2022 05:31:58,676.12,robot1
12/02/2022 05:31:59,589.41,robot1
12/02/2022 05:32:00,778.13,robot1
12/02/2022 05:32:01,813.39,robot1
12/02/2022 05:32:02,653.98,robot1
12/02/2022 05:32:03,690.05,robot1
12/02/2022 05:32:04,607.11,robot1
12/02/2022 05:32:05,637.57,robot1
12/02/2022 05:32:06,584.53,robot1
12/02/2022 05:32:07,689.55,robot1
12/02/2022 05:32:08,638.84,robot1
12/02/2022 05:32:09,598.39,robot1
12/02/2022 05:32:10,618.69,robot1
12/02/2022 05:32:11,840.13,robot1
12/02/2022 05:32:12,652.2,robot1
12/02/2022 05:32:13,666.56,robot1
12/02/2022 05:32:14,699.16,robot1
12/02/2022 05:32:15,600.56,robot1
12/02/2022 05:32:16,596.02,robot1
12/02/2022 05:32:17,654.7,robot1
12/02/2022 05:32:18,643.83,robot1
12/02/2022 05:32:19,609.79,robot1
12/02/2022 05:32:20,624.21,robot1
12/02/2022 05:32:21,610.43,robot1
12/02/2022 05:32:22,605.24,robot1
12/02/2022 05:32:23,662.26,robot1
12/02/2022 05:32:24,636.7,robot1
12/02/2022 05:32:25,560.33,robot1
12/02/2022 05:32:26,585.01,robot1
12/02/2022 05:32:27,678.75,robot1
12/02/2022 05:32:28,590.28,robot1
12/02/2022 05:32:29,616.58,robot1
12/02/2022 05:32:30,838.73,robot1
12/02/2022 05:32:31,614.02,robot1
12/02/2022 05:32:32,575.98,robot1
12/02/2022 05:32:33,632,robot1
12/02/2022 05:32:34,623.89,robot1
12/02/2022 05:32:35,786.43,robot1
12/02/2022 05:32:36,742.61,robot1
12/02/2022 05:32:37,651.63,robot1
12/02/2022 05:32:38,806.77,robot1
12/02/2022 05:32:39,741.26,robot1
12/02/2022 05:32:40,784.06,robot1
12/02/2022 05:32:41,677.47,robot1
12/02/2022 05:32:42,609.66,robot1
12/02/2022 05:32:43,663.33,robot1
12/02/2022 05:32:44,608.93,robot1
12/02/2022 05:32:45,637.31,robot1
12/02/2022 05:32:46,603.43,robot1
12/02/2022 05:32:47,621.47,robot1
12/02/2022 05:32:48,598.82,robot1
12/02/2022 05:32:49,673.47,robot1
12/02/2022 05:32:50,628.65,robot1
12/02/2022 05:32:51,602.46,robot1
12/02/2022 05:32:52,614.58,robot1
12/02/2022 05:32:53,830.88,robot1
12/02/2022 05:32:54,743.85,robot1
12/02/2022 05:32:55,660.48,robot1
12/02/2022 05:32:56,688.82,robot1
12/02/2022 05:32:57,566.74,robot1
12/02/2022 05:32:58,586.89,robot1
12/02/2022 05:32:59,682.39,robot1
12/02/2022 05:33:00,631.27,robot1
12/02/2022 05:33:01,603.07,robot1
12/02/2022 05:33:02,576.86,robot1
12/02/2022 05:33:03,638.81,robot1
12/02/2022 05:33:04,595.5,robot1
12/02/2022 05:33:05,806.91,robot1
12/02/2022 05:33:06,712.55,robot1
12/02/2022 05:33:07,589.6,robot1
12/02/2022 05:33:08,622.34,robot1
12/02/2022 05:33:09,843.06,robot1
12/02/2022 05:33:10,760.92,robot1
12/02/2022 05:33:11,727.32,robot1
12/02/2022 05:33:12,677.66,robot1
12/02/2022 05:33:13,611.02,robot1
12/02/2022 05:33:14,602.59,robot1
12/02/2022 05:33:15,1031.69,robot1
12/02/2022 05:33:16,769.07,robot1
12/02/2022 05:33:17,613.42,robot1
12/02/2022 05:33:18,600.94,robot1
12/02/2022 05:33:19,629.96,robot1
12/02/2022 05:33:20,573.19,robot1
12/02/2022 05:33:21,867.69,robot1
12/02/2022 05:33:22,690.69,robot1
12/02/2022 05:33:23,577.94,robot1
12/02/2022 05:33:24,645.61,robot1
12/02/2022 05:33:25,667.83,robot1
12/02/2022 05:33:26,600.89,robot1
12/02/2022 05:33:27,621.66,robot1
12/02/2022 05:33:28,676.64,robot1
12/02/2022 05:33:29,607.85,robot1
12/02/2022 05:33:30,554.98,robot1
12/02/2022 05:33:31,661.59,robot1
12/02/2022 05:33:32,645.17,robot1
12/02/2022 05:33:33,591.09,robot1
12/02/2022 05:33:34,577.43,robot1
12/02/2022 05:33:35,641.59,robot1
12/02/2022 05:33:36,600.54,robot1
12/02/2022 05:33:37,758.11,robot1
12/02/2022 05:33:38,708.03,robot1
12/02/2022 05:33:39,593.61,robot1
12/02/2022 05:33:40,603.63,robot1
12/02/2022 05:33:41,657.69,robot1
12/02/2022 05:33:42,607.79,robot1
12/02/2022 05:33:43,866.57,robot1
12/02/2022 05:33:44,696.24,robot1
12/02/2022 05:33:45,635.23,robot1
12/02/2022 05:33:46,568.39,robot1
12/02/2022 05:33:47,696.24,robot1
12/02/2022 05:33:48,616.74,robot1
12/02/2022 05:33:49,587.87,robot1
12/02/2022 05:33:50,586.35,robot1
12/02/2022 05:33:51,691.87,robot1
12/02/2022 05:33:52,569.92,robot1
12/02/2022 05:33:53,794.03,robot1
12/02/2022 05:33:54,743.57,robot1
12/02/2022 05:33:55,565.56,robot1
12/02/2022 05:33:56,592.46,robot1
12/02/2022 05:33:57,671.5,robot1
12/02/2022 05:33:58,630.2,robot1
12/02/2022 05:33:59,838.5,robot1
12/02/2022 05:34:00,777.79,robot1
12/02/2022 05:34:01,655.41,robot1
12/02/2022 05:34:02,582.89,robot1
12/02/2022 05:34:03,615.45,robot1
12/02/2022 05:34:04,668.61,robot1
12/02/2022 05:34:05,598.39,robot1
12/02/2022 05:34:06,640.11,robot1
12/02/2022 05:34:07,658.58,robot1
12/02/2022 05:34:08,869.07,robot1
12/02/2022 05:34:09,651.82,robot1
12/02/2022 05:34:10,682.44,robot1
12/02/2022 05:34:11,588.71,robot1
12/02/2022 05:34:12,599.35,robot1
12/02/2022 05:34:13,676.23,robot1
12/02/2022 05:34:14,615.33,robot1
12/02/2022 05:34:15,587.31,robot1
12/02/2022 05:34:16,594.39,robot1
12/02/2022 05:34:17,677.37,robot1
12/02/2022 05:34:18,566.19,robot1
12/02/2022 05:34:19,627.89,robot1
12/02/2022 05:34:20,676.95,robot1
12/02/2022 05:34:21,597.11,robot1
12/02/2022 05:34:22,585.84,robot1
12/02/2022 05:34:23,667.86,robot1
12/02/2022 05:34:24,619.35,robot1
12/02/2022 05:34:25,613.85,robot1
12/02/2022 05:34:26,838.56,robot1
12/02/2022 05:34:27,715.59,robot1
12/02/2022 05:34:28,579.28,robot1
12/02/2022 05:34:29,681.56,robot1
12/02/2022 05:34:30,644.59,robot1
12/02/2022 05:34:31,610.04,robot1
12/02/2022 05:34:32,592.08,robot1
12/02/2022 05:34:33,657.19,robot1
12/02/2022 05:34:34,811.05,robot1
12/02/2022 05:34:35,748.47,robot1
12/02/2022 05:34:36,853.42,robot1
12/02/2022 05:34:37,796.13,robot1
12/02/2022 05:34:38,609.36,robot1
12/02/2022 05:34:39,664.28,robot1
12/02/2022 05:34:40,600.05,robot1
12/02/2022 05:34:41,590.93,robot1
12/02/2022 05:34:42,686.03,robot1
12/02/2022 05:34:43,605.94,robot1
12/02/2022 05:34:44,574.19,robot1
12/02/2022 05:34:45,646.24,robot1
12/02/2022 05:34:46,662.85,robot1
12/02/2022 05:34:47,567.41,robot1
12/02/2022 05:34:48,570.77,robot1
12/02/2022 05:34:49,755.2,robot1
12/02/2022 05:34:50,610.32,robot1
12/02/2022 05:34:51,626.38,robot1
12/02/2022 05:34:52,876.91,robot1
12/02/2022 05:34:53,670.34,robot1
12/02/2022 05:34:54,696.12,robot1
12/02/2022 05:34:55,678.37,robot1
12/02/2022 05:34:56,635.9,robot1
12/02/2022 05:34:57,601.28,robot1
12/02/2022 05:34:58,592.63,robot1
12/02/2022 05:34:59,617.9,robot1
12/02/2022 05:35:00,693.23,robot1
12/02/2022 05:35:01,640.5,robot1
12/02/2022 05:35:02,614.81,robot1
12/02/2022 05:35:03,604.06,robot1
12/02/2022 05:35:04,583.83,robot1
12/02/2022 05:35:05,690.74,robot1
12/02/2022 05:35:06,567.86,robot1
12/02/2022 05:35:07,624.38,robot1
12/02/2022 05:35:08,687.98,robot1
12/02/2022 05:35:09,579.56,robot1
12/02/2022 05:35:10,589.23,robot1
12/02/2022 05:35:11,670.63,robot1
12/02/2022 05:35:12,616.92,robot1
12/02/2022 05:35:13,606.03,robot1
12/02/2022 05:35:14,625.98,robot1
12/02/2022 05:35:15,600.28,robot1
12/02/2022 05:35:16,612.99,robot1
12/02/2022 05:35:17,647.87,robot1
12/02/2022 05:35:18,729.17,robot1
12/02/2022 05:35:19,713.87,robot1
12/02/2022 05:35:20,791.94,robot1
12/02/2022 05:35:21,673.35,robot1
12/02/2022 05:35:22,576.12,robot1
12/02/2022 05:35:23,650.62,robot1
12/02/2022 05:35:24,689.7,robot1
12/02/2022 05:35:25,569.47,robot1
12/02/2022 05:35:26,575.75,robot1
12/02/2022 05:35:27,682.26,robot1
12/02/2022 05:35:28,648.8,robot1
12/02/2022 05:35:29,579.66,robot1
12/02/2022 05:35:30,579.88,robot1
12/02/2022 05:35:31,633.22,robot1
12/02/2022 05:35:32,605.92,robot1
12/02/2022 05:35:33,667.42,robot1
12/02/2022 05:35:34,656.35,robot1
12/02/2022 05:35:35,584.37,robot1
12/02/2022 05:35:36,602.95,robot1
12/02/2022 05:35:37,676.77,robot1
12/02/2022 05:35:38,588.99,robot1
12/02/2022 05:35:39,683.37,robot1
12/02/2022 05:35:40,691.89,robot1
12/02/2022 05:35:41,593.47,robot1
12/02/2022 05:35:42,637.3,robot1
12/02/2022 05:35:43,655.54,robot1
12/02/2022 05:35:44,626.37,robot1
12/02/2022 05:35:45,694.12,robot1
12/02/2022 05:35:46,626.53,robot1
12/02/2022 05:35:47,872.29,robot1
12/02/2022 05:35:48,715.56,robot1
12/02/2022 05:35:49,641.16,robot1
12/02/2022 05:35:50,648.98,robot1
12/02/2022 05:35:51,603.47,robot1
12/02/2022 05:35:52,609.51,robot1
12/02/2022 05:35:53,654.12,robot1
12/02/2022 05:35:54,597.2,robot1
12/02/2022 05:35:55,988.09,robot1
12/02/2022 05:35:56,778.06,robot1
12/02/2022 05:35:57,622.44,robot1
12/02/2022 05:35:58,592.83,robot1
12/02/2022 05:35:59,682.91,robot1
12/02/2022 05:36:00,605.64,robot1
12/02/2022 05:36:01,564.21,robot1
12/02/2022 05:36:02,595.56,robot1
12/02/2022 05:36:03,650.81,robot1
12/02/2022 05:36:04,588.32,robot1
12/02/2022 05:36:05,700.64,robot1
12/02/2022 05:36:06,876.82,robot1
12/02/2022 05:36:07,703.7,robot1
12/02/2022 05:36:08,620.4,robot1
12/02/2022 05:36:09,687.14,robot1
12/02/2022 05:36:10,759.8,robot1
12/02/2022 05:36:11,771.19,robot1
12/02/2022 05:36:12,667.32,robot1
12/02/2022 05:36:13,612.16,robot1
12/02/2022 05:36:14,602.1,robot1
12/02/2022 05:36:15,656.51,robot1
12/02/2022 05:36:16,601.53,robot1
12/02/2022 05:36:17,598.51,robot1
12/02/2022 05:36:18,595.8,robot1
12/02/2022 05:36:19,600.21,robot1
12/02/2022 05:36:20,576.17,robot1
12/02/2022 05:36:21,668.38,robot1
12/02/2022 05:36:22,657.61,robot1
12/02/2022 05:36:23,568.06,robot1
12/02/2022 05:36:24,615.96,robot1
12/02/2022 05:36:25,661.52,robot1
12/02/2022 05:36:26,617.47,robot1
12/02/2022 05:36:27,623.48,robot1
12/02/2022 05:36:28,661.08,robot1
12/02/2022 05:36:29,608.1,robot1
12/02/2022 05:36:30,617.43,robot1
12/02/2022 05:36:31,830.6,robot1
12/02/2022 05:36:32,621.35,robot1
12/02/2022 05:36:33,623.41,robot1
12/02/2022 05:36:34,595.97,robot1
12/02/2022 05:36:35,633.34,robot1
12/02/2022 05:36:36,574.25,robot1
12/02/2022 05:36:37,665.31,robot1
12/02/2022 05:36:38,654.28,robot1
12/02/2022 05:36:39,566.03,robot1
12/02/2022 05:36:40,594.26,robot1
12/02/2022 05:36:41,830.92,robot1
12/02/2022 05:36:42,819.24,robot1
12/02/2022 05:36:43,688.03,robot1
12/02/2022 05:36:44,677.08,robot1
12/02/2022 05:36:45,629.54,robot1
12/02/2022 05:36:46,591.82,robot1
12/02/2022 05:36:47,680.15,robot1
12/02/2022 05:36:48,612.51,robot1
12/02/2022 05:36:49,656.47,robot1
12/02/2022 05:36:50,566.25,robot1
12/02/2022 05:36:51,620.61,robot1
12/02/2022 05:36:52,594.07,robot1
12/02/2022 05:36:53,691.34,robot1
12/02/2022 05:36:54,619.26,robot1
12/02/2022 05:36:55,572.01,robot1
12/02/2022 05:36:56,635.03,robot1
12/02/2022 05:36:57,683.18,robot1
12/02/2022 05:36:58,570.85,robot1
